,movieId,average_rating
5022,7834,2.8333333333333335
6524,54732,2.8333333333333335
6207,45730,2.8333333333333335
4614,6885,2.8333333333333335
290,332,2.8333333333333335
6112,43679,2.8333333333333335
2869,3841,2.8333333333333335
139,166,2.8333333333333335
3806,5337,2.8333333333333335
82,93,2.8333333333333335
3447,4709,2.8333333333333335
7866,94780,2.8333333333333335
2044,2724,2.8333333333333335
6489,53466,2.8333333333333335
5819,32300,2.8333333333333335
7227,73929,2.8333333333333335
265,305,2.8333333333333335
7334,78316,2.8333333333333335
7682,89840,2.8333333333333335
112,132,2.8333333333333335
3944,5563,2.8333333333333335
3013,4035,2.8333333333333335
9081,143969,2.8333333333333335
6974,67197,2.8333333333333335
2358,3127,2.8333333333333335
8785,130490,2.8333333333333335
3175,4285,2.8333333333333335
3420,4663,2.8333333333333335
8976,139642,2.8333333333333335
6891,64032,2.8333333333333335
6247,47261,2.8333333333333335
3306,4480,2.8333333333333335
6300,48520,2.8333333333333335
3176,4289,2.8333333333333335
657,851,2.8333333333333335
4124,5942,2.8333333333333335
8106,101283,2.8333333333333335
4537,6750,2.8333333333333335
6685,58332,2.8333333333333335
528,617,2.8333333333333335
1195,1593,2.8333333333333335
5944,34530,2.8333333333333335
4219,6148,2.8333333333333335
4320,6322,2.8333333333333335
8510,114762,2.8333333333333335
6073,42007,2.8333333333333335
6845,62376,2.8333333333333335
1828,2430,2.8333333333333335
9184,151455,2.8333333333333335
6737,59615,2.8333333333333335
9227,155288,2.8333333333333335
7088,70641,2.8333333333333335
3648,5021,2.8333333333333335
8491,114060,2.8333333333333335
2770,3712,2.8333333333333335
5215,8531,2.8333333333333335
651,839,2.8333333333333335
4267,6238,2.8333333333333335
220,256,2.8285714285714287
5301,8810,2.823529411764706
285,327,2.823529411764706
157,186,2.8229166666666665
8406,111360,2.8214285714285716
6408,51412,2.8214285714285716
3239,4386,2.8181818181818183
597,742,2.8181818181818183
6951,66203,2.8181818181818183
3790,5308,2.8157894736842106
4843,7255,2.8125
9079,143859,2.8125
555,667,2.8125
2522,3385,2.8125
3550,4866,2.8125
3666,5055,2.8125
2072,2752,2.8125
1033,1346,2.8125
2026,2699,2.811320754716981
1804,2405,2.8095238095238093
6022,39446,2.8076923076923075
1738,2334,2.8076923076923075
131,158,2.806451612903226
619,784,2.8055555555555554
8615,118997,2.8
8378,110127,2.8
394,453,2.8
7321,78039,2.8
1320,1783,2.8
1681,2263,2.8
4789,7150,2.8
1827,2429,2.8
638,813,2.8
500,580,2.8
4974,7649,2.8
2629,3524,2.8
3684,5081,2.8
4792,7154,2.8
9467,169984,2.8
2970,3986,2.8
2376,3156,2.8
161,190,2.8
3580,4915,2.8
399,458,2.8
2034,2710,2.796875
1188,1586,2.7954545454545454
2455,3270,2.7916666666666665
1907,2532,2.7916666666666665
606,761,2.789473684210526
1214,1614,2.7884615384615383
357,413,2.7884615384615383
7040,69436,2.7857142857142856
6901,64497,2.7857142857142856
8187,103384,2.7857142857142856
3415,4654,2.7857142857142856
7460,82167,2.7857142857142856
475,542,2.7857142857142856
88,100,2.7857142857142856
335,378,2.7857142857142856
2598,3478,2.7857142857142856
6372,50601,2.7777777777777777
8904,135861,2.7777777777777777
1905,2530,2.7777777777777777
2975,3991,2.7777777777777777
1906,2531,2.7777777777777777
3688,5093,2.7777777777777777
1785,2384,2.7758620689655173
2042,2722,2.7758620689655173
1820,2421,2.7758620689655173
6164,44840,2.772727272727273
3087,4149,2.772727272727273
794,1037,2.7708333333333335
3915,5507,2.7708333333333335
1586,2126,2.7666666666666666
787,1030,2.7666666666666666
71,79,2.764705882352941
5920,34150,2.763888888888889
330,372,2.761904761904762
5980,37386,2.761904761904762
1519,2052,2.760869565217391
1319,1779,2.760869565217391
1521,2054,2.7573529411764706
1163,1544,2.753731343283582
1513,2043,2.75
5152,8362,2.75
3484,4770,2.75
8894,135518,2.75
480,548,2.75
9314,160565,2.75
4879,7321,2.75
5708,27865,2.75
5491,26409,2.75
3248,4396,2.75
8768,129397,2.75
7897,95307,2.75
8503,114601,2.75
4703,7030,2.75
4695,7019,2.75
7693,90343,2.75
6307,48678,2.75
4018,5688,2.75
3800,5324,2.75
5715,27899,2.75
7895,95207,2.75
6108,43556,2.75
4029,5710,2.75
5351,8946,2.75
6062,41617,2.75
4199,6078,2.75
5513,26555,2.75
9046,142372,2.75
7617,87785,2.75
4932,7448,2.75
6240,47044,2.75
9687,185585,2.75
5614,27251,2.75
7614,87522,2.75
8687,123947,2.75
5558,26765,2.75
3929,5531,2.75
4472,6616,2.75
4934,7450,2.75
4765,7107,2.75
7554,85885,2.75
5568,26812,2.75
7558,86059,2.75
3895,5478,2.75
7090,70687,2.75
3101,4168,2.75
6843,62344,2.75
4889,7340,2.75
8368,109848,2.75
3863,5438,2.75
7619,87867,2.75
6026,39801,2.75
9297,159755,2.75
1762,2361,2.75
8643,121097,2.75
3134,4224,2.75
4570,6798,2.75
1689,2272,2.75
8312,107565,2.75
6571,55274,2.75
6731,59421,2.75
3973,5611,2.75
1848,2458,2.75
9681,185029,2.75
5652,27618,2.75
6883,63808,2.75
2958,3971,2.75
4921,7395,2.75
6303,48596,2.75
2773,3715,2.75
4268,6239,2.75
1682,2264,2.75
7913,95583,2.75
6732,59429,2.75
6322,49013,2.75
7969,96815,2.75
5289,8782,2.75
3703,5113,2.75
6076,42013,2.75
4639,6946,2.75
6689,58404,2.75
402,461,2.75
7196,73015,2.75
7786,92309,2.75
2603,3484,2.75
3735,5205,2.75
1017,1329,2.75
6981,67534,2.75
4990,7720,2.75
3424,4672,2.75
8415,111659,2.75
4846,7258,2.75
5434,26052,2.75
4674,6992,2.75
9510,172215,2.75
377,433,2.75
7023,68959,2.75
8139,102378,2.75
6966,66798,2.75
1093,1422,2.75
8820,132157,2.75
4970,7624,2.75
6118,43871,2.75
4165,6006,2.75
6605,56012,2.75
2343,3103,2.75
6131,44020,2.75
6698,58806,2.75
4213,6124,2.75
1957,2597,2.75
2574,3446,2.75
3440,4699,2.75
6814,61255,2.75
1206,1605,2.75
8791,130634,2.75
3564,4887,2.75
1817,2418,2.75
3761,5256,2.75
7739,91325,2.75
6176,45062,2.75
3278,4443,2.75
1532,2068,2.75
149,177,2.75
8556,116887,2.75
8472,113348,2.75
7275,75805,2.75
5851,32892,2.75
5460,26198,2.75
4592,6851,2.75
7045,69516,2.75
1931,2561,2.75
8411,111443,2.75
2931,3938,2.75
3409,4643,2.7448979591836733
2855,3825,2.7413793103448274
668,880,2.740740740740741
503,585,2.736111111111111
2677,3591,2.7333333333333334
622,788,2.731707317073171
1809,2410,2.7291666666666665
18,19,2.727272727272727
3178,4291,2.727272727272727
2995,4015,2.727272727272727
9310,160438,2.7222222222222223
2962,3977,2.7222222222222223
3884,5463,2.7222222222222223
6242,47122,2.7222222222222223
3756,5247,2.7222222222222223
364,420,2.7203389830508473
2055,2735,2.71875
172,204,2.716666666666667
5801,32017,2.7142857142857144
3949,5572,2.7142857142857144
56,63,2.7142857142857144
3036,4068,2.7142857142857144
1768,2367,2.7142857142857144
7462,82202,2.7142857142857144
3095,4159,2.7142857142857144
2696,3623,2.7142857142857144
6943,65802,2.7142857142857144
382,438,2.7142857142857144
4298,6290,2.7142857142857144
1102,1432,2.7142857142857144
837,1100,2.710526315789474
4936,7454,2.7083333333333335
626,798,2.7083333333333335
1317,1772,2.7083333333333335
1465,1991,2.7083333333333335
559,673,2.707547169811321
1810,2411,2.706896551724138
6676,58293,2.7058823529411766
570,697,2.7
7611,87483,2.7
6522,54648,2.7
146,174,2.7
5030,7845,2.7
2765,3707,2.7
1599,2142,2.7
1003,1306,2.7
1547,2084,2.7
4506,6686,2.7
8632,120635,2.7
7903,95449,2.7
5135,8266,2.7
5697,27822,2.7
1161,1541,2.7
1583,2123,2.7
2352,3113,2.7
1292,1726,2.6923076923076925
2568,3439,2.6923076923076925
2895,3882,2.6911764705882355
2504,3354,2.6904761904761907
5966,36525,2.6875
2715,3649,2.6875
318,360,2.6875
3956,5582,2.6875
1837,2445,2.6875
3923,5524,2.6875
2882,3861,2.6842105263157894
6330,49274,2.6818181818181817
543,640,2.6818181818181817
144,172,2.6792452830188678
363,419,2.675
2458,3273,2.6724137931034484
145,173,2.6693548387096775
9275,158783,2.6666666666666665
2835,3797,2.6666666666666665
7648,88812,2.6666666666666665
2947,3957,2.6666666666666665
8338,108928,2.6666666666666665
9257,157312,2.6666666666666665
9577,175661,2.6666666666666665
2036,2713,2.6666666666666665
316,358,2.6666666666666665
9005,140711,2.6666666666666665
2474,3299,2.6666666666666665
7724,90888,2.6666666666666665
3287,4452,2.6666666666666665
3277,4442,2.6666666666666665
9246,156726,2.6666666666666665
2818,3770,2.6666666666666665
8235,104863,2.6666666666666665
3467,4736,2.6666666666666665
3535,4844,2.6666666666666665
7796,92509,2.6666666666666665
9163,149352,2.6666666666666665
3340,4531,2.6666666666666665
2136,2844,2.6666666666666665
643,829,2.6666666666666665
3485,4771,2.6666666666666665
401,460,2.6666666666666665
166,196,2.6666666666666665
473,540,2.6666666666666665
7605,87298,2.6666666666666665
3859,5433,2.6666666666666665
494,569,2.6666666666666665
672,886,2.6666666666666665
2924,3927,2.6666666666666665
5577,26870,2.6666666666666665
7568,86295,2.6666666666666665
5318,8864,2.6666666666666665
6561,55241,2.6666666666666665
1118,1459,2.6666666666666665
6553,55116,2.6666666666666665
7144,71745,2.6666666666666665
5963,36509,2.6666666666666665
1770,2369,2.6666666666666665
7442,81784,2.6666666666666665
4012,5678,2.6666666666666665
1377,1888,2.6666666666666665
4764,7104,2.6666666666666665
5330,8906,2.6666666666666665
6238,46974,2.6666666666666665
1069,1390,2.6666666666666665
1840,2448,2.6666666666666665
7239,74450,2.6666666666666665
7468,82499,2.6666666666666665
6334,49284,2.6666666666666665
4470,6614,2.6666666666666665
5799,32009,2.6666666666666665
7114,71252,2.6666666666666665
6890,64030,2.6666666666666665
5811,32213,2.6666666666666665
6564,55250,2.6666666666666665
1604,2147,2.6666666666666665
5157,8369,2.6666666666666665
1910,2535,2.6666666666666665
4304,6298,2.6666666666666665
1055,1373,2.6666666666666665
1339,1821,2.6666666666666665
7391,80166,2.6666666666666665
7171,72407,2.6666666666666665
7199,73042,2.6666666666666665
1209,1609,2.6666666666666665
1224,1626,2.6666666666666665
7551,85788,2.6666666666666665
1801,2402,2.6578947368421053
2798,3744,2.6578947368421053
106,122,2.65625
497,575,2.65625
3241,4388,2.6538461538461537
1545,2082,2.6538461538461537
595,737,2.65
4439,6564,2.6470588235294117
376,432,2.6454545454545455
8279,106491,2.642857142857143
5881,33495,2.642857142857143
2278,3024,2.642857142857143
6794,60937,2.642857142857143
4251,6213,2.642857142857143
6234,46965,2.642857142857143
4275,6250,2.642857142857143
2247,2986,2.64
5319,8865,2.638888888888889
8388,110553,2.6363636363636362
7823,93326,2.6363636363636362
1193,1591,2.6346153846153846
3650,5025,2.6333333333333333
1015,1327,2.6333333333333333
2099,2794,2.6333333333333333
8357,109483,2.625
3132,4221,2.625
1362,1860,2.625
7839,93831,2.625
7835,93766,2.625
9327,160954,2.625
2825,3786,2.625
3075,4132,2.625
2930,3937,2.625
5961,36401,2.625
7388,80126,2.625
4105,5891,2.625
3570,4898,2.625
4485,6643,2.625
3455,4719,2.625
1488,2014,2.625
81,92,2.625
4422,6541,2.625
2112,2807,2.625
3439,4697,2.625
6984,67695,2.625
7078,70336,2.625
4312,6308,2.625
4152,5988,2.625
4793,7155,2.625
1104,1438,2.625
7168,72378,2.619047619047619
1067,1388,2.6176470588235294
8408,111364,2.6153846153846154
4876,7318,2.6153846153846154
2146,2860,2.611111111111111
1505,2034,2.611111111111111
1392,1911,2.609375
7052,69644,2.607142857142857
2982,3999,2.607142857142857
4125,5943,2.6052631578947367
4359,6383,2.6052631578947367
1124,1468,2.6
4769,7115,2.6
3683,5080,2.6
530,619,2.6
3897,5480,2.6
6023,39449,2.6
7730,91094,2.6
1757,2356,2.6
9243,156609,2.6
1184,1582,2.6
3466,4735,2.6
222,258,2.6
765,1007,2.6
8454,112788,2.6
2101,2796,2.590909090909091
2823,3784,2.590909090909091
6193,45501,2.590909090909091
200,234,2.588235294117647
410,472,2.5833333333333335
1453,1977,2.5833333333333335
3405,4639,2.5833333333333335
6633,56801,2.5833333333333335
8887,135137,2.5833333333333335
5681,27772,2.5833333333333335
6185,45221,2.5833333333333335
1512,2042,2.5833333333333335
1715,2306,2.5833333333333335
6488,53464,2.575
6091,42725,2.5714285714285716
1357,1855,2.5714285714285716
380,436,2.5714285714285716
4904,7367,2.5714285714285716
2187,2906,2.5714285714285716
3618,4974,2.5714285714285716
574,704,2.5714285714285716
3058,4109,2.5714285714285716
7998,97836,2.5714285714285716
1962,2606,2.566666666666667
4109,5900,2.5625
1360,1858,2.5625
6603,55995,2.5625
3791,5309,2.5625
3076,4133,2.5625
579,710,2.5625
1860,2473,2.5625
4416,6534,2.5606060606060606
829,1091,2.5476190476190474
2261,3004,2.5454545454545454
2525,3388,2.5454545454545454
40,44,2.5434782608695654
371,427,2.5416666666666665
654,842,2.5416666666666665
6503,53993,2.5384615384615383
58,65,2.532258064516129
359,415,2.53125
598,743,2.5172413793103448
2222,2953,2.5161290322580645
8622,119218,2.5
8645,121129,2.5
6432,52042,2.5
6437,52283,2.5
8633,120637,2.5
4857,7292,2.5
4711,7040,2.5
4832,7228,2.5
8806,131578,2.5
8636,120799,2.5
8644,121099,2.5
4712,7041,2.5
6578,55294,2.5
4715,7046,2.5
8635,120783,2.5
8748,128695,2.5
3901,5486,2.5
3033,4065,2.5
6525,54734,2.5
3031,4063,2.5
4762,7102,2.5
2185,2903,2.5
8782,130450,2.5
416,478,2.5
3080,4141,2.5
6567,55261,2.5
1755,2354,2.5
8774,129779,2.5
4810,7179,2.5
424,487,2.5
435,499,2.5
1766,2365,2.5
2184,2902,2.5
6461,52950,2.5
3099,4166,2.5
6538,54962,2.5
4830,7223,2.5
6543,55036,2.5
4740,7073,2.5
1778,2377,2.5
2182,2900,2.5
3110,4189,2.5
1237,1647,2.5
6558,55205,2.5
8670,122898,2.5
8664,122884,2.5
1783,2382,2.5
3025,4053,2.5
8659,122260,2.5
1239,1649,2.5
4577,6810,2.5
8601,118702,2.5
8262,105731,2.5
3379,4603,2.5
3376,4599,2.5
1146,1502,2.5
4435,6559,2.5
8290,106873,2.5
6898,64249,2.5
4438,6563,2.5
8302,107338,2.5
3363,4578,2.5
588,725,2.5
8314,107702,2.5
3357,4568,2.5
3356,4565,2.5
4451,6581,2.5
4465,6603,2.5
8352,109317,2.5
3342,4534,2.5
6856,62718,2.5
3338,4527,2.5
6849,62437,2.5
4478,6625,2.5
3386,4614,2.5
3392,4622,2.5
8600,118700,2.5
1855,2468,2.5
3479,4757,2.5
7050,69606,2.5
1089,1415,2.5
4322,6324,2.5
3472,4744,2.5
3464,4733,2.5
7027,69131,2.5
8155,102800,2.5
8156,102802,2.5
8175,103221,2.5
8179,103245,2.5
8201,103755,2.5
3422,4670,2.5
6973,67193,2.5
6972,67186,2.5
2105,2800,2.5
8224,104303,2.5
6956,66335,2.5
8244,105037,2.5
6933,65588,2.5
4411,6523,2.5
8387,110541,2.5
8392,110611,2.5
6824,61401,2.5
8400,110781,2.5
3249,4397,2.5
6710,59016,2.5
6699,58826,2.5
8521,115170,2.5
6696,58783,2.5
1199,1598,2.5
3219,4354,2.5
6682,58306,2.5
8540,116169,2.5
4611,6882,2.5
3196,4317,2.5
8555,116849,2.5
6655,57532,2.5
8562,117107,2.5
4649,6958,2.5
3180,4293,2.5
8576,117572,2.5
4660,6973,2.5
3170,4276,2.5
8590,118198,2.5
3166,4268,2.5
4578,6811,2.5
8818,132084,2.5
8494,114126,2.5
8437,112316,2.5
4510,6691,2.5
8409,111375,2.5
6813,61250,2.5
4513,6696,2.5
8416,111663,2.5
6802,61071,2.5
4516,6705,2.5
4525,6718,2.5
3296,4466,2.5
6787,60803,2.5
8487,113849,2.5
4526,6720,2.5
4528,6722,2.5
6781,60735,2.5
6779,60674,2.5
6778,60647,2.5
6774,60514,2.5
4538,6751,2.5
6760,60141,2.5
524,612,2.5
8817,132046,2.5
1704,2292,2.5
6430,51937,2.5
9388,165075,2.5
5322,8870,2.5
5904,33826,2.5
5329,8905,2.5
2675,3587,2.5
1388,1906,2.5
5888,33644,2.5
9427,167370,2.5
5886,33629,2.5
5882,33499,2.5
9432,167706,2.5
2657,3563,2.5
5874,33294,2.5
5871,33188,2.5
9449,168350,2.5
9450,168358,2.5
5864,33148,2.5
5860,33126,2.5
5362,8959,2.5
9461,169180,2.5
1399,1919,2.5
5843,32659,2.5
5375,8978,2.5
9476,170551,2.5
2608,3497,2.5
5830,32515,2.5
9395,165489,2.5
9381,164647,2.5
6428,51933,2.5
5933,34334,2.5
9277,158830,2.5
5216,8532,2.5
9282,158956,2.5
9287,159077,2.5
6015,39307,2.5
9301,159849,2.5
6007,38583,2.5
2293,3042,2.5
9307,160341,2.5
6004,38294,2.5
5240,8610,2.5
5996,37853,2.5
2728,3669,2.5
9320,160646,2.5
9330,161008,2.5
9332,161032,2.5
5983,37477,2.5
2299,3051,2.5
5271,8714,2.5
9357,162828,2.5
5957,36276,2.5
5951,34811,2.5
5299,8808,2.5
9369,163809,2.5
5304,8815,2.5
5387,9008,2.5
5825,32442,2.5
5823,32392,2.5
1564,2103,2.5
2516,3370,2.5
5678,27762,2.5
5662,27689,2.5
1463,1987,2.5
9644,181659,2.5
5534,26676,2.5
5643,27539,2.5
9653,182749,2.5
5635,27473,2.5
5634,27450,2.5
5631,27426,2.5
19,20,2.5
9674,184471,2.5
5548,26726,2.5
5553,26743,2.5
5554,26745,2.5
5603,27105,2.5
9700,189043,2.5
9703,189381,2.5
9705,189713,2.5
5569,26819,2.5
5587,26947,2.5
5586,26940,2.5
5582,26901,2.5
5574,26854,2.5
1454,1978,2.5
59,66,2.5
5694,27816,2.5
5748,31123,2.5
2583,3455,2.5
5808,32116,2.5
9501,171751,2.5
1560,2098,2.5
5794,31921,2.5
5425,25959,2.5
9512,172233,2.5
1550,2088,2.5
103,118,2.5
9538,173255,2.5
5456,26176,2.5
78,87,2.5
2528,3391,2.5
5470,26285,2.5
5742,31049,2.5
9555,174403,2.5
5739,31000,2.5
5736,30894,2.5
5483,26365,2.5
5487,26391,2.5
9578,175693,2.5
5700,27830,2.5
1514,2044,2.5
1451,1975,2.5
9273,158528,2.5
9272,158402,2.5
5211,8526,2.5
6226,46664,2.5
2938,3946,2.5
6302,48593,2.5
6301,48560,2.5
6299,48518,2.5
6297,48416,2.5
349,393,2.5
8970,139130,2.5
1305,1752,2.5
1695,2281,2.5
8983,139859,2.5
2926,3929,2.5
6275,47978,2.5
336,379,2.5
6268,47793,2.5
2919,3919,2.5
2913,3912,2.5
6257,47538,2.5
2908,3906,2.5
2904,3898,2.5
1315,1770,2.5
9015,141131,2.5
6249,47384,2.5
2237,2974,2.5
9018,141422,2.5
1685,2267,2.5
8948,137218,2.5
8941,136838,2.5
8939,136816,2.5
6362,50158,2.5
3009,4031,2.5
4866,7305,2.5
6424,51903,2.5
4869,7308,2.5
2993,4012,2.5
6412,51545,2.5
8857,134021,2.5
6382,50800,2.5
8884,134861,2.5
6370,50445,2.5
2964,3979,2.5
6358,50005,2.5
4966,7616,2.5
4920,7394,2.5
4924,7414,2.5
4933,7449,2.5
6338,49389,2.5
8910,136018,2.5
4942,7477,2.5
4953,7562,2.5
4954,7564,2.5
360,416,2.5
1084,1409,2.5
8930,136564,2.5
6228,46772,2.5
6224,46574,2.5
9270,158388,2.5
1678,2260,2.5
9178,150604,2.5
5162,8375,2.5
9187,151557,2.5
6088,42638,2.5
5166,8380,2.5
9194,151759,2.5
5167,8382,2.5
9207,152085,2.5
2279,3028,2.5
6067,41769,2.5
5179,8446,2.5
1621,2166,2.5
2772,3714,2.5
9235,155820,2.5
9240,156553,2.5
214,250,2.5
9245,156706,2.5
9248,156783,2.5
5201,8495,2.5
5202,8500,2.5
9255,157270,2.5
9258,157340,2.5
1617,2162,2.5
6033,40478,2.5
2758,3700,2.5
6099,42943,2.5
9169,149590,2.5
9164,149354,2.5
9094,145080,2.5
1675,2256,2.5
6212,45969,2.5
310,352,2.5
9054,142507,2.5
1672,2252,2.5
9062,142961,2.5
9070,143365,2.5
2865,3837,2.5
6197,45648,2.5
5068,7987,2.5
5071,7993,2.5
6177,45074,2.5
9153,148888,2.5
9100,145745,2.5
9101,145839,2.5
283,325,2.5
6165,44849,2.5
6156,44719,2.5
5107,8153,2.5
6141,44238,2.5
5121,8199,2.5
9139,148172,2.5
9140,148238,2.5
2833,3794,2.5
8114,101577,2.5
4716,7047,2.5
7860,94494,2.5
7657,89085,2.5
7481,83086,2.5
1029,1342,2.5
7800,92665,2.5
8034,98799,2.5
3982,5621,2.5
7753,91571,2.5
8033,98697,2.5
7245,74532,2.5
4258,6220,2.5
671,885,2.5
1006,1312,2.5
7658,89087,2.5
8010,97988,2.5
7470,82534,2.5
3990,5636,2.5
3820,5363,2.5
7131,71484,2.5
7133,71500,2.5
1953,2590,2.5
4003,5665,2.5
4006,5668,2.5
678,896,2.5
3812,5347,2.5
7231,74154,2.5
7801,92674,2.5
1898,2523,2.5
4117,5922,2.5
3725,5170,2.5
3507,4800,2.5
3943,5562,2.5
7519,84847,2.5
3721,5156,2.5
875,1170,2.5
3681,5076,2.5
3857,5427,2.5
7099,70990,2.5
7264,74851,2.5
4167,6012,2.5
4169,6014,2.5
3961,5590,2.5
1077,1398,2.5
7324,78103,2.5
7495,83910,2.5
3518,4814,2.5
4173,6022,2.5
7492,83796,2.5
7640,88593,2.5
7642,88697,2.5
3971,5609,2.5
3523,4822,2.5
8043,99106,2.5
7230,74095,2.5
8009,97950,2.5
7522,84950,2.5
7395,80454,2.5
4056,5787,2.5
4060,5796,2.5
3767,5268,2.5
1909,2534,2.5
1914,2540,2.5
4209,6116,2.5
4063,5801,2.5
4065,5803,2.5
4223,6157,2.5
7729,91079,2.5
7372,79572,2.5
7373,79590,2.5
3654,5033,2.5
7201,73160,2.5
7736,91266,2.5
7390,80162,2.5
7962,96616,2.5
4075,5828,2.5
7759,91660,2.5
3601,4953,2.5
3607,4961,2.5
4083,5843,2.5
7382,79895,2.5
7955,96530,2.5
4053,5784,2.5
7717,90719,2.5
7981,97172,2.5
7770,91935,2.5
3548,4864,2.5
4248,6204,2.5
7143,71732,2.5
7359,79224,2.5
7921,95744,2.5
7430,81383,2.5
4031,5720,2.5
7151,71910,2.5
7992,97665,2.5
7775,91981,2.5
1979,2629,2.5
7362,79259,2.5
1977,2625,2.5
7211,73431,2.5
3783,5297,2.5
4229,6169,2.5
3638,5007,2.5
726,946,2.5
3568,4893,2.5
3775,5284,2.5
3739,5214,2.5
7412,80839,2.5
4093,5875,2.5
7089,70663,2.5
3838,5397,2.5
7380,79868,2.5
7298,77201,2.5
7273,75446,2.5
7067,69988,2.5
7826,93502,2.5
761,1003,2.5
3882,5461,2.5
758,996,2.5
7873,94919,2.5
3879,5458,2.5
7610,87444,2.5
3491,4777,2.5
4143,5969,2.5
3493,4782,2.5
7310,77709,2.5
7304,77421,2.5
8080,100326,2.5
3713,5136,2.5
3693,5102,2.5
3692,5099,2.5
7830,93598,2.5
3883,5462,2.5
856,1128,2.5
7064,69904,2.5
8100,101072,2.5
7855,94266,2.5
4313,6310,2.5
4314,6313,2.5
7856,94323,2.5
7859,94478,2.5
7579,86593,2.5
8099,101070,2.5
1858,2471,2.4791666666666665
1826,2428,2.4782608695652173
163,193,2.4714285714285715
1101,1431,2.46875
2219,2950,2.4642857142857144
3352,4558,2.4642857142857144
1593,2136,2.4642857142857144
6200,45666,2.4642857142857144
2485,3316,2.4615384615384617
1204,1603,2.4615384615384617
3555,4876,2.4583333333333335
1780,2379,2.4583333333333335
1582,2122,2.4545454545454546
7346,78772,2.45
1345,1831,2.4482758620689653
5802,32019,2.4375
477,544,2.4375
1447,1971,2.4285714285714284
1732,2328,2.4285714285714284
1364,1863,2.4285714285714284
4544,6763,2.4285714285714284
2255,2995,2.4285714285714284
7047,69526,2.425
2449,3264,2.423076923076923
11,12,2.4210526315789473
379,435,2.4206349206349205
1554,2092,2.4166666666666665
2971,3987,2.4166666666666665
128,155,2.4166666666666665
523,611,2.4166666666666665
2092,2787,2.4166666666666665
3089,4153,2.4166666666666665
776,1018,2.4166666666666665
162,191,2.4166666666666665
350,405,2.4166666666666665
607,762,2.4146341463414633
6888,63992,2.409090909090909
4300,6294,2.409090909090909
2854,3824,2.409090909090909
4417,6535,2.409090909090909
6739,59725,2.409090909090909
454,519,2.4047619047619047
141,169,2.4
2651,3553,2.4
1624,2170,2.4
2868,3840,2.4
3742,5220,2.4
1171,1554,2.4
1459,1983,2.4
798,1043,2.4
2429,3243,2.4
4092,5874,2.4
7206,73319,2.4
2225,2961,2.4
1693,2279,2.4
90,102,2.4
2360,3130,2.4
396,455,2.391891891891892
3391,4621,2.388888888888889
3153,4247,2.380952380952381
8789,130576,2.375
6700,58839,2.375
1466,1992,2.375
4277,6252,2.375
3590,4929,2.375
7552,85796,2.375
344,387,2.375
6326,49220,2.375
4182,6039,2.375
2870,3843,2.375
1194,1592,2.375
1683,2265,2.375
4280,6264,2.375
206,240,2.375
4874,7316,2.375
1673,2253,2.375
3512,4808,2.375
8898,135567,2.375
2282,3031,2.375
4700,7026,2.375
4274,6249,2.375
3760,5255,2.375
7529,85131,2.375
453,518,2.375
3844,5410,2.375
4403,6503,2.3703703703703702
438,502,2.3666666666666667
3709,5128,2.3636363636363638
3227,4368,2.3636363636363638
7613,87520,2.3636363636363638
313,355,2.357142857142857
6806,61160,2.357142857142857
2531,3394,2.357142857142857
7244,74530,2.357142857142857
3,4,2.357142857142857
1445,1969,2.35
7609,87430,2.35
5331,8907,2.3461538461538463
2966,3981,2.3461538461538463
3017,4040,2.3461538461538463
8945,136864,2.34375
194,228,2.3333333333333335
3661,5048,2.3333333333333335
3303,4476,2.3333333333333335
7135,71520,2.3333333333333335
4333,6338,2.3333333333333335
1323,1791,2.3333333333333335
3332,4520,2.3333333333333335
185,217,2.3333333333333335
6343,49649,2.3333333333333335
779,1021,2.3333333333333335
2310,3064,2.3333333333333335
3922,5523,2.3333333333333335
1038,1351,2.3333333333333335
4023,5696,2.3333333333333335
8203,103801,2.3333333333333335
462,528,2.3333333333333335
6821,61350,2.3333333333333335
7266,74916,2.3333333333333335
386,444,2.3333333333333335
5310,8835,2.3333333333333335
636,809,2.3333333333333335
2111,2806,2.3333333333333335
7848,94018,2.3333333333333335
5765,31427,2.3333333333333335
565,688,2.3333333333333335
1563,2102,2.3333333333333335
4571,6800,2.3333333333333335
1509,2038,2.3333333333333335
1202,1601,2.3333333333333335
5353,8948,2.3333333333333335
6663,57951,2.3333333333333335
1518,2051,2.3333333333333335
252,291,2.3333333333333335
6585,55553,2.3333333333333335
8560,116977,2.3333333333333335
4452,6582,2.3333333333333335
1200,1599,2.3333333333333335
1807,2408,2.3333333333333335
9485,170875,2.3333333333333335
49,54,2.3333333333333335
1207,1606,2.3333333333333335
2529,3392,2.3333333333333335
2412,3206,2.3333333333333335
5818,32298,2.3333333333333335
8340,108945,2.3333333333333335
1928,2558,2.3333333333333335
1786,2385,2.3333333333333335
4434,6558,2.3333333333333335
358,414,2.3333333333333335
4591,6850,2.3333333333333335
1748,2347,2.3333333333333335
6502,53974,2.3333333333333335
3403,4636,2.3333333333333335
4471,6615,2.3333333333333335
2643,3544,2.3333333333333335
6451,52712,2.3333333333333335
2369,3146,2.323529411764706
1610,2153,2.3181818181818183
1333,1806,2.3125
1120,1461,2.3125
2763,3705,2.3125
2302,3054,2.3125
7288,76175,2.3076923076923075
2812,3764,2.3
1781,2380,2.3
5705,27839,2.3
