,movie_a,movie_b,count
14580654,6245,199,1
14580663,6245,235,1
14580641,6245,107,1
14580731,6245,516,1
14580639,6245,101,1
14580652,6245,185,1
14580651,6245,162,1
14580650,6245,161,1
14580649,6245,160,1
14607306,6267,364,1
14582791,6246,733,1
14582789,6246,691,1
14583036,6246,3753,1
14583037,6246,3755,1
14583038,6246,3798,1
14583040,6246,3831,1
14583035,6246,3751,1
14619352,6273,1955,1
14583127,6246,4963,1
14583021,6246,3555,1
14583008,6246,3347,1
14619878,6273,3868,1
14618765,6271,149352,1
14618648,6271,106927,1
14618674,6271,118862,1
14618671,6271,118530,1
14618672,6271,118572,1
14618680,6271,121007,1
14618658,6271,111146,1
14618764,6271,149350,1
14618670,6271,118270,1
14618669,6271,117590,1
14619066,6273,994,1
14618936,6273,491,1
14618935,6273,490,1
14618989,6273,750,1
14618990,6273,778,1
14618967,6273,595,1
14618965,6273,593,1
14618973,6273,616,1
14620981,6279,500,1
14621051,6279,1204,1
14621052,6279,1210,1
14621053,6279,1213,1
14621055,6279,1221,1
14621056,6279,1230,1
14621054,6279,1214,1
14621057,6279,1231,1
14621060,6279,1240,1
14621058,6279,1233,1
14607193,6267,73,1
14607194,6267,75,1
14607213,6267,147,1
14607251,6267,231,1
14607175,6267,29,1
14607159,6267,6,1
14607156,6267,1,1
14607158,6267,3,1
14607157,6267,2,1
14552470,6222,2407,1
14552208,6222,1598,1
14552390,6222,2148,1
14552049,6222,1100,1
14552073,6222,1199,1
14552060,6222,1171,1
14552074,6222,1200,1
14552078,6222,1207,1
14552071,6222,1197,1
14552081,6222,1213,1
14558290,6225,4465,1
14566023,6237,924,1
14565886,6237,18,1
14565887,6237,19,1
14565916,6237,202,1
14565919,6237,223,1
14565930,6237,265,1
14565928,6237,261,1
14565927,6237,260,1
14565926,6237,236,1
14565925,6237,235,1
14563285,6232,34528,1
14563282,6232,34359,1
14563283,6232,34405,1
14563284,6232,34437,1
14562814,6232,6377,1
14562813,6232,6376,1
14562815,6232,6378,1
14562978,6232,7153,1
14562883,6232,6852,1
14562884,6232,6856,1
14563527,6234,7932,1
14563508,6234,5782,1
14563509,6234,5971,1
14563510,6234,6387,1
14563439,6234,1050,1
14563496,6234,3462,1
14563495,6234,3424,1
14563492,6234,3108,1
14563511,6234,6440,1
14563488,6234,2912,1
14573726,6241,5882,1
14573706,6241,5110,1
14574025,6241,71453,1
14574026,6241,71464,1
14574027,6241,71468,1
14574029,6241,71535,1
14574019,6241,71106,1
14574030,6241,71745,1
14560536,6228,5353,1
14560537,6228,5375,1
14560538,6228,5377,1
14557205,6225,446,1
14557230,6225,538,1
14557236,6225,556,1
14557231,6225,539,1
14557228,6225,534,1
14557238,6225,585,1
14557239,6225,586,1
14557217,6225,497,1
14557320,6225,941,1
14559730,6228,1944,1
14559740,6228,1956,1
14559731,6228,1945,1
14560409,6228,4521,1
14560403,6228,4487,1
14560410,6228,4526,1
14560412,6228,4545,1
14710334,6310,26344,1
14710332,6310,26285,1
14710333,6310,26322,1
14710288,6310,8605,1
14710273,6310,8183,1
14710274,6310,8361,1
14710276,6310,8380,1
14710277,6310,8387,1
14710275,6310,8369,1
14710278,6310,8425,1
14691893,6302,144262,1
14691883,6302,142448,1
14691892,6302,143859,1
14691639,6302,106330,1
14691659,6302,108928,1
14691660,6302,108932,1
14691656,6302,108601,1
14691653,6302,107962,1
14691661,6302,108949,1
14691654,6302,108156,1
14742115,6329,72998,1
14742116,6329,73017,1
14742280,6329,106918,1
14742274,6329,105250,1
14742281,6329,106920,1
14742303,6329,116897,1
14742304,6329,117364,1
14742305,6329,117531,1
14742313,6329,120761,1
14742306,6329,117533,1
14722486,6316,59315,1
14722484,6316,58998,1
14722485,6316,59022,1
14722444,6316,53956,1
14722442,6316,53435,1
14722427,6316,51935,1
14722501,6316,65882,1
14722430,6316,52281,1
14722429,6316,52245,1
14722431,6316,52287,1
14652137,6289,1271,1
14652138,6289,1272,1
14652139,6289,1274,1
14652161,6289,1323,1
14652553,6289,2743,1
14652170,6289,1353,1
14652169,6289,1350,1
14652171,6289,1354,1
14652149,6289,1291,1
14652407,6289,2186,1
14473925,6178,5380,1
14636607,6285,1222,1
14636604,6285,1219,1
14636605,6285,1220,1
14636606,6285,1221,1
14636787,6285,2294,1
14636444,6285,76,1
14636445,6285,81,1
14636446,6285,89,1
14636447,6285,94,1
14636424,6285,6,1
14473928,6178,5397,1
14664946,6295,39,1
14664937,6295,22,1
14664936,6295,21,1
14665215,6295,720,1
14665193,6295,610,1
14665194,6295,612,1
14665195,6295,616,1
14665123,6295,453,1
14665121,6295,448,1
14665106,6295,420,1
14473927,6178,5391,1
14392126,6067,903,1
14392124,6067,901,1
14392125,6067,902,1
14392119,6067,858,1
14392546,6067,3576,1
14392160,6067,1197,1
14392161,6067,1198,1
14392162,6067,1199,1
14392163,6067,1200,1
14392164,6067,1204,1
14391960,6064,122902,1
14391961,6064,122926,1
14391962,6064,127136,1
14391964,6064,139644,1
14391991,6064,189713,1
14391965,6064,140928,1
14391963,6064,134214,1
14391990,6064,188189,1
14391989,6064,187717,1
14391966,6064,142488,1
14368059,6042,3489,1
14368057,6042,3479,1
14368719,6042,7083,1
14368720,6042,7085,1
14368721,6042,7086,1
14369004,6042,27873,1
14368605,6042,6591,1
14368606,6042,6592,1
14368672,6042,6963,1
14368674,6042,6970,1
14369230,6049,838,1
14369231,6049,848,1
14369225,6049,497,1
14369216,6044,5965,1
14369262,6049,4878,1
14369264,6049,4973,1
14369263,6049,4889,1
14369265,6049,4975,1
14369243,6049,2395,1
14369252,6049,3978,1
14369250,6049,3751,1
14369197,6044,4558,1
14369215,6044,5962,1
14369212,6044,5902,1
14369207,6044,5843,1
14369213,6044,5952,1
14369211,6044,5893,1
14369210,6044,5891,1
14369209,6044,5890,1
14369208,6044,5872,1
14372794,6057,68157,1
14372813,6057,70301,1
14372812,6057,70286,1
14372841,6057,78893,1
14372838,6057,78209,1
14372849,6057,81512,1
14372847,6057,79702,1
14372846,6057,79592,1
14372845,6057,79428,1
14372844,6057,79293,1
14406808,6101,1252,1
14406809,6101,1253,1
14371892,6055,3362,1
14371893,6055,3424,1
14407718,6101,4881,1
14371850,6055,497,1
14371894,6055,3481,1
14407471,6101,3591,1
14406810,6101,1254,1
14407411,6101,3365,1
14407412,6101,3368,1
14407378,6101,3251,1
14407413,6101,3384,1
14407428,6101,3447,1
14404219,6095,132046,1
14404196,6095,119145,1
14404198,6095,120635,1
14404218,6095,130840,1
14404240,6095,138036,1
14404241,6095,138210,1
14404242,6095,138610,1
14404243,6095,138632,1
14404290,6095,162350,1
14404273,6095,152372,1
14413141,6107,6539,1
14413143,6107,6564,1
14413327,6107,30848,1
14413307,6107,27178,1
14413308,6107,27186,1
14413309,6107,27255,1
14413301,6107,26776,1
14413312,6107,27627,1
14413311,6107,27408,1
14413313,6107,27644,1
14413695,6111,1281,1
14413667,6111,1220,1
14413668,6111,1221,1
14413669,6111,1222,1
14413600,6111,915,1
14413616,6111,961,1
14413617,6111,969,1
14413618,6111,973,1
14413596,6111,910,1
14413602,6111,917,1
14396956,6090,207,1
14396957,6090,215,1
14396958,6090,216,1
14396959,6090,222,1
14396951,6090,161,1
14396979,6090,280,1
14396980,6090,282,1
14396981,6090,293,1
14396971,6090,257,1
14396982,6090,296,1
14396843,6086,1912,1
14396842,6086,1732,1
14396840,6086,1682,1
14396825,6086,1061,1
14396837,6086,1573,1
14396841,6086,1721,1
14396826,6086,1080,1
14396839,6086,1625,1
14396838,6086,1580,1
14396836,6086,1527,1
14393152,6070,1183,1
14393584,6070,4313,1
14393343,6070,2245,1
14393345,6070,2283,1
14393347,6070,2291,1
14393315,6070,2073,1
14393316,6070,2081,1
14393317,6070,2100,1
14393346,6070,2289,1
14393330,6070,2185,1
14334564,6020,1199,1
14334565,6020,1200,1
14334584,6020,1224,1
14334869,6020,2141,1
14335102,6020,3022,1
14335228,6020,3462,1
14334884,6020,2181,1
14334885,6020,2182,1
14334905,6020,2243,1
14334898,6020,2206,1
14336365,6021,900,1
14336386,6021,1345,1
14336388,6021,1503,1
14336375,6021,1203,1
14336389,6021,1517,1
14336394,6021,2072,1
14336377,6021,1214,1
14336397,6021,2123,1
14336398,6021,2124,1
14336395,6021,2105,1
14318276,6009,47997,1
14318277,6009,48043,1
14318278,6009,48082,1
14318254,6009,44974,1
14318150,6009,26603,1
14318257,6009,45210,1
14318251,6009,44665,1
14318259,6009,45517,1
14318252,6009,44761,1
14318249,6009,44555,1
14348745,6033,3138,1
14348746,6033,3142,1
14353479,6036,312,1
14355180,6036,6365,1
14355181,6036,6367,1
14355183,6036,6370,1
14355018,6036,5480,1
14355163,6036,6301,1
14355164,6036,6303,1
14355165,6036,6306,1
14355221,6036,6620,1
14355176,6036,6337,1
14344856,6030,1253,1
14344857,6030,1265,1
14344858,6030,1270,1
14344859,6030,1275,1
14344889,6030,2325,1
14344810,6030,364,1
14344813,6030,436,1
14344812,6030,380,1
14344798,6030,31,1
14344796,6030,2,1
14348747,6033,3145,1
14349759,6033,8915,1
14349774,6033,8983,1
14349773,6033,8981,1
14349758,6033,8914,1
14349920,6033,44788,1
14349923,6033,45062,1
14349921,6033,44840,1
14487273,6186,64034,1
14486918,6186,8870,1
14486917,6186,8866,1
14486916,6186,8865,1
14486901,6186,8665,1
14486902,6186,8666,1
14486876,6186,7445,1
14487006,6186,34072,1
14487007,6186,34129,1
14487001,6186,33679,1
14473474,6178,3111,1
14473475,6178,3112,1
14473476,6178,3114,1
14473478,6178,3125,1
14473639,6178,3809,1
14473640,6178,3811,1
14473641,6178,3816,1
14474834,6181,556,1
14474835,6181,562,1
14474837,6181,586,1
14474815,6181,497,1
14474836,6181,585,1
14474813,6181,490,1
14474820,6181,516,1
14474818,6181,513,1
14474817,6181,508,1
14474816,6181,500,1
14477017,6182,1251,1
14477598,6182,6669,1
14477749,6182,26662,1
14477750,6182,26776,1
14477818,6182,40955,1
14477819,6182,41014,1
14477797,6182,33493,1
14477802,6182,33903,1
14477800,6182,33679,1
14477799,6182,33615,1
14427843,6141,6881,1
14427842,6141,6874,1
14513705,6202,7036,1
14513704,6202,7034,1
14511204,6201,1545,1
14513962,6202,68872,1
14513972,6202,97225,1
14513971,6202,95105,1
14513970,6202,91500,1
14513969,6202,76093,1
14513968,6202,72998,1
14513967,6202,72603,1
14513966,6202,69844,1
14511730,6201,3447,1
14511731,6201,3448,1
14511203,6201,1544,1
14511759,6201,3525,1
14511761,6201,3527,1
14511762,6201,3528,1
14511844,6201,3988,1
14511845,6201,3989,1
14511763,6201,3536,1
14519196,6210,8874,1
14519146,6210,3354,1
14519193,6210,8577,1
14519195,6210,8641,1
14519192,6210,8464,1
14519194,6210,8622,1
14519191,6210,8360,1
14519190,6210,8337,1
14519189,6210,7700,1
14519188,6210,7458,1
14518697,6204,68650,1
14518693,6204,68237,1
14518696,6204,68552,1
14518749,6204,78105,1
14518745,6204,77455,1
14518743,6204,76251,1
14518748,6204,77800,1
14518746,6204,77561,1
14518744,6204,77201,1
14518763,6204,80831,1
14498120,6192,1866,1
14498226,6192,2606,1
14498192,6192,2359,1
14498193,6192,2387,1
14498222,6192,2598,1
14498225,6192,2605,1
14498237,6192,2694,1
14498235,6192,2691,1
14498234,6192,2686,1
14498233,6192,2683,1
14428601,6141,173197,1
14428611,6141,177615,1
14426918,6141,2991,1
14428617,6141,180497,1
14428616,6141,180045,1
14428615,6141,180031,1
14428614,6141,179819,1
14428613,6141,179817,1
14430628,6145,1080,1
14430615,6145,110,1
14430629,6145,1101,1
14430626,6145,920,1
14430636,6145,2012,1
14430637,6145,2174,1
14430631,6145,1220,1
14430634,6145,1304,1
14430625,6145,780,1
14430624,6145,750,1
14418629,6119,55247,1
14418628,6119,55232,1
14418639,6119,58293,1
14418533,6119,8604,1
14418563,6119,33679,1
14418565,6119,34048,1
14418543,6119,8910,1
14418541,6119,8873,1
14418554,6119,27815,1
14418552,6119,27660,1
14424637,6125,16,1
14424643,6125,1080,1
14421599,6123,1244,1
14424650,6125,2174,1
14424646,6125,1220,1
14424652,6125,2797,1
14424653,6125,4322,1
14424654,6125,6327,1
14424658,6125,26704,1
14424657,6125,7028,1
14424656,6125,7025,1
14421597,6123,1242,1
14421723,6123,2022,1
14421724,6123,2046,1
14421790,6123,2488,1
14421776,6123,2361,1
14421770,6123,2321,1
14421838,6123,2871,1
14421768,6123,2313,1
14421774,6123,2356,1
14462312,6163,41527,1
14461192,6163,3105,1
14461139,6163,2940,1
14461140,6163,2941,1
14461141,6163,2942,1
14461152,6163,2970,1
14461150,6163,2967,1
14461149,6163,2966,1
14461148,6163,2959,1
14461147,6163,2953,1
14451869,6158,104245,1
14451860,6158,43836,1
14451865,6158,78637,1
14451864,6158,63239,1
14451863,6158,62999,1
14451862,6158,53121,1
14451868,6158,103335,1
14451867,6158,95105,1
14451866,6158,86298,1
14451861,6158,44022,1
13239036,5300,52967,1
13239038,5300,55118,1
13239039,5300,55247,1
13239049,5300,57147,1
13239051,5300,58154,1
13239050,5300,58103,1
13239048,5300,56782,1
13239009,5300,31522,1
13239040,5300,55253,1
13239018,5300,44555,1
13258589,5311,8714,1
13258574,5311,8610,1
13258718,5311,34405,1
13258674,5311,27820,1
13258665,5311,27408,1
13258664,5311,26965,1
13258696,5311,31260,1
13258715,5311,34153,1
13258693,5311,31030,1
13246122,5307,5481,1
13246123,5307,5500,1
13246124,5307,5502,1
13273616,5321,3,1
13273617,5321,5,1
13273618,5321,6,1
13273619,5321,7,1
13273614,5321,1,1
13273629,5321,23,1
13273628,5321,22,1
13273627,5321,21,1
13273626,5321,18,1
13273625,5321,17,1
13246151,5307,51080,1
13246158,5307,54286,1
13246157,5307,54272,1
13246156,5307,53996,1
13246155,5307,53993,1
13246154,5307,53322,1
13246153,5307,53125,1
13180202,5268,8665,1
13180471,5268,49272,1
13180472,5268,49278,1
13180504,5268,53996,1
13180505,5268,54185,1
13180500,5268,53450,1
13180503,5268,53894,1
13182097,5272,32,1
13180512,5268,54995,1
13180510,5268,54881,1
13180509,5268,54503,1
13182078,5269,67255,1
13181628,5269,4628,1
13181629,5269,4638,1
13181700,5269,5614,1
13181701,5269,5617,1
13181702,5269,5618,1
13181705,5269,5666,1
13181703,5269,5625,1
13181699,5269,5613,1
13181698,5269,5550,1
13182095,5272,21,1
13182094,5272,17,1
13182093,5272,1,1
13198611,5285,2395,1
13199920,5285,34150,1
13198745,5285,2822,1
13198644,5285,2458,1
13198645,5285,2468,1
13198646,5285,2469,1
13198578,5285,2294,1
13198593,5285,2340,1
13198594,5285,2342,1
13182096,5272,25,1
13182098,5272,34,1
13197786,5284,56782,1
13197787,5284,58559,1
13197788,5284,60069,1
13197789,5284,63082,1
13197792,5284,68954,1
13197785,5284,56367,1
13197784,5284,55269,1
13197783,5284,52281,1
13197782,5284,50872,1
13197781,5284,48997,1
13182099,5272,39,1
16146063,7217,6063,1
13185562,5278,5995,1
13185542,5278,5943,1
13185543,5278,5944,1
13185146,5278,4233,1
13185147,5278,4234,1
13185236,5278,4599,1
13185237,5278,4600,1
13185238,5278,4602,1
13185268,5278,4734,1
13185267,5278,4728,1
13182889,5275,5902,1
13182891,5275,5909,1
13182892,5275,5952,1
13182893,5275,5953,1
13182898,5275,6001,1
13182896,5275,5959,1
13182895,5275,5956,1
13182894,5275,5954,1
13182890,5275,5903,1
13182984,5275,7387,1
13182175,5272,1148,1
13182176,5272,1171,1
13182247,5272,1694,1
13350124,5375,1704,1
13350131,5375,1748,1
13350133,5375,1755,1
13350203,5375,2009,1
13350204,5375,2010,1
13350206,5375,2012,1
13350184,5375,1960,1
13350205,5375,2011,1
13350182,5375,1958,1
13350196,5375,1994,1
13349559,5373,133712,1
13349560,5373,133716,1
13349561,5373,134041,1
13349580,5373,141830,1
13349590,5373,147286,1
13349592,5373,147326,1
13349591,5373,147300,1
13349593,5373,147328,1
13347877,5372,431,1
13349594,5373,147330,1
13349600,5373,159811,1
13347874,5372,382,1
13347875,5372,412,1
13347876,5372,427,1
13347761,5365,4128,1
13347762,5365,4241,1
13347763,5365,4246,1
13347764,5365,4254,1
13347830,5372,154,1
13347810,5372,19,1
13347812,5372,29,1
13347795,5365,5452,1
13347811,5372,28,1
13347796,5365,5460,1
13347809,5372,18,1
13347808,5372,17,1
13347803,5365,5938,1
13347802,5365,5773,1
13347801,5365,5651,1
13347800,5365,5643,1
13331050,5353,2184,1
13331768,5353,5464,1
13331156,5353,2571,1
13331159,5353,2581,1
13331158,5353,2579,1
13331160,5353,2583,1
13331161,5353,2594,1
13331169,5353,2628,1
13331167,5353,2616,1
13331166,5353,2615,1
13332671,5356,1083,1
13332672,5356,1089,1
13332673,5356,1090,1
13332637,5356,802,1
13332674,5356,1091,1
13332651,5356,1011,1
13332667,5356,1073,1
13332669,5356,1079,1
13332647,5356,941,1
13332661,5356,1031,1
13335653,5358,6808,1
13335651,5358,6765,1
13335652,5358,6787,1
13335218,5358,736,1
13335383,5358,2724,1
13335402,5358,3011,1
13335403,5358,3030,1
13335417,5358,3148,1
13335418,5358,3155,1
13335419,5358,3168,1
13379420,5384,2115,1
13378948,5384,529,1
13379113,5384,1136,1
13379114,5384,1147,1
13379107,5384,1101,1
13379108,5384,1103,1
13379079,5384,1029,1
13379110,5384,1124,1
13379502,5384,2374,1
13379115,5384,1148,1
13380962,5385,1136,1
13380964,5385,1196,1
13380965,5385,1197,1
13380966,5385,1198,1
13380920,5385,1,1
13380957,5385,955,1
13380973,5385,1214,1
13380972,5385,1210,1
13380971,5385,1208,1
13380970,5385,1207,1
13290310,5328,3917,1
13290253,5328,3712,1
13290254,5328,3717,1
13290255,5328,3725,1
13290266,5328,3763,1
13290268,5328,3766,1
13290277,5328,3793,1
13290269,5328,3770,1
13290276,5328,3791,1
13290278,5328,3794,1
13276476,5322,367,1
13276474,5322,361,1
13276475,5322,364,1
13277137,5322,2406,1
13277138,5322,2407,1
13277139,5322,2408,1
13277272,5322,2877,1
13277113,5322,2353,1
13277136,5322,2405,1
13277191,5322,2572,1
13722770,5562,7258,1
13314945,5345,6542,1
13314946,5345,6547,1
13315707,5345,122900,1
13315291,5345,44199,1
13314940,5345,6536,1
13315437,5345,54771,1
13315438,5345,54881,1
13315469,5345,56587,1
13315470,5345,56757,1
13315448,5345,55250,1
13321762,5348,1833,1
13321600,5348,158,1
13321601,5348,176,1
13321602,5348,180,1
13321673,5348,903,1
13321674,5348,904,1
13321666,5348,765,1
13321669,5348,788,1
13321676,5348,908,1
13321654,5348,648,1
12993512,5114,3952,1
12993514,5114,3963,1
13307454,5338,4963,1
13307456,5338,4991,1
13307303,5338,3011,1
13307551,5338,6764,1
13307187,5338,1291,1
13307188,5338,1302,1
13307219,5338,1687,1
13307211,5338,1615,1
13307220,5338,1693,1
13307198,5338,1408,1
12993515,5114,3965,1
12999081,5121,8501,1
12999082,5121,8507,1
12999013,5121,7209,1
12999031,5121,7450,1
12999032,5121,7460,1
12999010,5121,7132,1
12999020,5121,7327,1
12999018,5121,7319,1
12999017,5121,7301,1
12999016,5121,7265,1
12992432,5114,2,1
12991242,5112,122906,1
12991244,5112,122918,1
12991245,5112,122922,1
12991246,5112,122926,1
12991254,5112,137857,1
12991252,5112,134853,1
12991251,5112,134130,1
12991250,5112,133771,1
12991249,5112,128360,1
12991248,5112,127130,1
12993099,5114,2289,1
12993100,5114,2291,1
12993189,5114,2622,1
12993220,5114,2745,1
12993304,5114,3079,1
12992431,5114,1,1
12996621,5116,50740,1
12996622,5116,51540,1
12996623,5116,51884,1
12996011,5116,6252,1
12996619,5116,50514,1
12996620,5116,50685,1
12996644,5116,66934,1
12996643,5116,63433,1
12996642,5116,56607,1
12996617,5116,50160,1
13052994,5168,230,1
12953547,5095,348,1
12953548,5095,353,1
12953550,5095,370,1
12953549,5095,356,1
12953551,5095,372,1
12953553,5095,380,1
12953546,5095,345,1
12953640,5095,1183,1
12953641,5095,1186,1
12953554,5095,412,1
12930893,5077,44761,1
12930211,5077,5404,1
12930210,5077,5398,1
12930891,5077,44694,1
12930212,5077,5418,1
12930213,5077,5428,1
12930191,5077,5297,1
12930188,5077,5291,1
12930202,5077,5375,1
12930200,5077,5349,1
12942114,5088,1873,1
12942107,5088,1285,1
12942116,5088,2321,1
12942094,5088,858,1
12942192,5088,44974,1
12942092,5088,593,1
12942105,5088,1265,1
12942104,5088,1261,1
12942103,5088,1240,1
12942102,5088,1221,1
12979938,5109,3623,1
12979937,5109,3578,1
12979936,5109,3555,1
12979941,5109,3981,1
12979934,5109,3257,1
12979933,5109,2571,1
12979932,5109,2028,1
12979931,5109,2019,1
12979930,5109,1961,1
12979929,5109,1210,1
12987577,5111,5596,1
12987574,5111,5582,1
12987576,5111,5591,1
12987105,5111,3146,1
12987106,5111,3147,1
12987212,5111,3598,1
12987176,5111,3423,1
12987177,5111,3424,1
12987178,5111,3435,1
12987247,5111,3783,1
12968524,5105,3353,1
12968606,5105,8620,1
12968607,5105,8636,1
12968608,5105,8643,1
12968609,5105,8727,1
12968613,5105,31433,1
12968612,5105,8869,1
12968611,5105,8866,1
12968610,5105,8778,1
12968604,5105,8521,1
13117402,5231,57,1
13117374,5231,5,1
13117372,5231,1,1
13117376,5231,7,1
13117375,5231,6,1
13117377,5231,11,1
13117382,5231,22,1
13117381,5231,21,1
13117380,5231,17,1
13117379,5231,16,1
13052995,5168,232,1
13120950,5237,4728,1
13121856,5237,55872,1
13122173,5237,180985,1
13121767,5237,49824,1
13121768,5237,49910,1
13121738,5237,48043,1
13121769,5237,49957,1
13121781,5237,51086,1
13121779,5237,51080,1
13121778,5237,51077,1
13103759,5221,5665,1
13103750,5221,5582,1
13103796,5221,6035,1
13103798,5221,6051,1
13103799,5221,6059,1
13103777,5221,5902,1
13103862,5221,6691,1
13103860,5221,6664,1
13103774,5221,5841,1
13103786,5221,5970,1
13127352,5240,7981,1
13127346,5240,7454,1
13126196,5240,2458,1
13126837,5240,4844,1
13126838,5240,4846,1
13126840,5240,4848,1
13126818,5240,4734,1
13126823,5240,4771,1
13126816,5240,4721,1
13126821,5240,4757,1
13128295,5241,3163,1
13128085,5241,562,1
13128069,5241,345,1
13128070,5241,348,1
13128081,5241,527,1
13128084,5241,556,1
13128089,5241,708,1
13128087,5241,593,1
13128083,5241,541,1
13128072,5241,357,1
13124982,5239,1252,1
13124983,5239,1256,1
13125035,5239,2159,1
13124978,5239,1245,1
13125030,5239,2076,1
13125098,5239,3425,1
13125033,5239,2145,1
13125031,5239,2115,1
13125029,5239,2064,1
13125034,5239,2146,1
13128693,5244,47997,1
13128578,5244,4720,1
13128579,5244,4785,1
13128602,5244,6365,1
13128603,5244,6368,1
13128591,5244,5608,1
13128604,5244,6377,1
13128611,5244,6755,1
13128609,5244,6708,1
13128608,5244,6620,1
13066608,5178,2803,1
13068048,5178,56757,1
13068046,5178,56379,1
13068047,5178,56587,1
13068577,5181,4232,1
13068527,5181,2688,1
13068511,5181,2492,1
13068472,5181,2003,1
13068601,5181,5349,1
13068607,5181,5497,1
13070539,5189,3688,1
13067987,5178,52722,1
13067988,5178,52724,1
13067989,5178,52784,1
13067991,5178,52973,1
13067992,5178,52975,1
13067990,5178,52967,1
13070501,5189,2795,1
13070391,5189,1278,1
13070445,5189,1991,1
13070430,5189,1784,1
13070443,5189,1983,1
13070446,5189,1994,1
13070431,5189,1947,1
13070444,5189,1984,1
13070442,5189,1982,1
13045849,5155,3623,1
13045851,5155,3629,1
13046546,5156,1722,1
13045957,5155,4178,1
13045959,5155,4225,1
13045961,5155,4231,1
13045960,5155,4226,1
13045962,5155,4234,1
13045964,5155,4239,1
13045367,5155,380,1
13045933,5155,4017,1
13046274,5156,47,1
13046272,5156,44,1
13046275,5156,50,1
13046276,5156,63,1
13046277,5156,70,1
13046348,5156,663,1
13046339,5156,589,1
13046338,5156,588,1
13046278,5156,71,1
13054416,5168,6291,1
13054417,5168,6296,1
13054418,5168,6297,1
13054419,5168,6299,1
13054413,5168,6286,1
13055024,5168,53024,1
13055025,5168,53123,1
13055028,5168,54001,1
13080482,5213,45666,1
13080467,5213,44195,1
13080469,5213,44204,1
13080468,5213,44199,1
13080470,5213,44511,1
13080483,5213,45720,1
13080481,5213,45635,1
13080480,5213,45517,1
13080479,5213,45499,1
13080478,5213,45210,1
13075388,5209,209,1
13075393,5209,222,1
13075394,5209,223,1
13073017,5198,73017,1
13073131,5198,91630,1
13073093,5198,86882,1
13073092,5198,86880,1
13073091,5198,86864,1
13073125,5198,90945,1
13073144,5198,94478,1
13073122,5198,90430,1
13073129,5198,91542,1
13073127,5198,91094,1
13075428,5209,303,1
13075429,5209,308,1
13075430,5209,312,1
13075431,5209,314,1
13075408,5209,253,1
13075424,5209,292,1
13075426,5209,296,1
13070802,5197,2396,1
13070801,5197,2384,1
13070764,5197,1220,1
13070763,5197,1210,1
13070729,5197,185,1
13070730,5197,186,1
13070731,5197,242,1
13070732,5197,247,1
13070744,5197,587,1
13070742,5197,533,1
13077992,5212,1,1
13078137,5212,2243,1
13078136,5212,2186,1
13078095,5212,1288,1
13078096,5212,1292,1
13078098,5212,1343,1
13078080,5212,1247,1
13078091,5212,1276,1
13078093,5212,1283,1
13078102,5212,1374,1
13689231,5537,1036,1
13689229,5537,1029,1
13689230,5537,1035,1
13689515,5537,5222,1
13689517,5537,5283,1
13689468,5537,3909,1
13689495,5537,4886,1
13689504,5537,4978,1
13689502,5537,4973,1
13689501,5537,4967,1
13689035,5532,6365,1
13689036,5532,6377,1
13689030,5532,5989,1
13689070,5532,32587,1
13689071,5532,33158,1
13689072,5532,33493,1
13689049,5532,7153,1
13689068,5532,27708,1
13689046,5532,6947,1
13689057,5532,7445,1
13721210,5562,1097,1
13723463,5562,161922,1
13723464,5562,162350,1
13723465,5562,162578,1
13723495,5562,179819,1
13723494,5562,179817,1
13723496,5562,180031,1
13723497,5562,180045,1
13723501,5562,187595,1
16096263,7167,26791,1
13711403,5550,2019,1
13711402,5550,2012,1
13711111,5550,265,1
13711096,5550,198,1
13711062,5550,1,1
13711097,5550,202,1
13711429,5550,2203,1
13711109,5550,261,1
13711112,5550,266,1
13711064,5550,11,1
13720724,5560,2138,1
13720722,5560,2135,1
13720769,5560,3147,1
13720780,5560,3698,1
13720778,5560,3673,1
13720804,5560,5540,1
13720785,5560,4289,1
13720784,5560,4280,1
13720783,5560,4232,1
13720782,5560,4016,1
13629694,5503,6996,1
13629964,5503,72998,1
13629965,5503,76093,1
13629966,5503,91500,1
13629850,5503,32649,1
13629851,5503,32728,1
13629843,5503,31923,1
13629897,5503,45728,1
13629882,5503,42004,1
13629895,5503,45720,1
13789351,5604,7983,1
13668375,5525,3629,1
13668374,5525,3624,1
13668178,5525,2927,1
13668163,5525,2847,1
13668176,5525,2918,1
13668180,5525,2930,1
13668158,5525,2804,1
13668156,5525,2801,1
13668161,5525,2827,1
13668159,5525,2822,1
13805263,5615,1682,1
13654377,5515,8188,1
13654521,5515,52644,1
13654402,5515,8656,1
13654449,5515,33794,1
13654451,5515,33896,1
13654448,5515,33188,1
13654450,5515,33834,1
13654447,5515,33164,1
13654446,5515,32770,1
13654445,5515,32587,1
13653502,5513,44665,1
13653515,5513,61257,1
13653514,5513,60753,1
13653513,5513,58295,1
13653512,5513,55820,1
13653511,5513,55765,1
13653510,5513,55269,1
13653509,5513,55247,1
13653508,5513,54286,1
13653507,5513,53322,1
13803975,5614,632,1
13804004,5614,912,1
13804006,5614,915,1
13804007,5614,916,1
13804089,5614,1258,1
13804090,5614,1259,1
13804008,5614,917,1
13804020,5614,948,1
13804018,5614,937,1
13804017,5614,936,1
13805203,5615,1320,1
13805204,5615,1343,1
13805512,5615,3355,1
13805308,5615,1968,1
13805205,5615,1357,1
