,movie_a,movie_b,count
23200773,92234,122898,1
23200772,92234,122892,1
23200771,92234,122888,1
23200770,92234,122882,1
23200769,92234,122246,1
23200768,92234,120799,1
23200767,92234,119145,1
23197777,92094,1234,1
23197776,92094,1227,1
23197775,92094,1223,1
23197774,92094,1222,1
23197773,92094,1221,1
23197772,92094,1219,1
23197749,92094,924,1
23197748,92094,923,1
23197747,92094,919,1
23197725,92094,541,1
23198213,92192,587,1
23198212,92192,586,1
23198211,92192,541,1
23198210,92192,520,1
23198209,92192,500,1
23198208,92192,494,1
23198225,92192,780,1
23198226,92192,805,1
23198246,92192,1210,1
23198245,92192,1207,1
23182769,91947,142222,1
23182768,91947,141544,1
23182766,91947,140928,1
23182800,91947,159415,1
23182765,91947,139855,1
23182764,91947,139385,1
23182763,91947,138036,1
23182762,91947,137857,1
23182761,91947,136864,1
23182760,91947,135887,1
23182469,91935,165343,1
23182474,91935,173751,1
23182473,91935,169180,1
23182472,91935,168456,1
23182471,91935,168350,1
23182470,91935,165347,1
23182468,91935,165139,1
23182467,91935,165075,1
23182466,91935,164753,1
23182465,91935,164647,1
23180358,91890,7458,1
20823138,58078,47610,1
20823139,58078,47970,1
20823140,58078,47978,1
20823141,58078,47997,1
20823142,58078,47999,1
20823143,58078,48043,1
20823144,58078,48304,1
20823145,58078,48342,1
20823146,58078,48385,1
20823147,58078,48394,1
23180330,91890,6539,1
23180341,91890,6934,1
23180340,91890,6893,1
23180339,91890,6874,1
23180338,91890,6870,1
23180336,91890,6857,1
23180335,91890,6807,1
23180334,91890,6773,1
23180333,91890,6713,1
23177688,91869,3911,1
23179843,91873,156609,1
23179842,91873,156607,1
23179841,91873,156553,1
23179840,91873,155892,1
23179839,91873,155820,1
23179838,91873,155812,1
23179837,91873,155743,1
23179836,91873,155659,1
23179835,91873,155358,1
23179834,91873,154065,1
23177869,91869,53123,1
20829450,58107,2324,1
23177977,91869,109487,1
23177984,91869,112552,1
23177983,91869,112183,1
20829466,58107,2413,1
20829467,58107,2420,1
23177982,91869,111921,1
23177981,91869,111759,1
23177980,91869,111659,1
20829469,58107,2424,1
23177972,91869,106642,1
20829470,58107,2427,1
23177979,91869,111362,1
20829471,58107,2428,1
23173737,91784,2396,1
23173657,91784,1147,1
23173658,91784,1173,1
23173679,91784,1265,1
23173678,91784,1260,1
23173677,91784,1253,1
23173676,91784,1247,1
23173675,91784,1246,1
23173674,91784,1245,1
23173673,91784,1230,1
23177512,91860,173197,1
23177511,91860,171495,1
23177510,91860,171011,1
23177509,91860,170355,1
23177508,91860,168612,1
23177507,91860,168492,1
23177506,91860,166528,1
23177505,91860,165969,1
23177504,91860,162578,1
23177503,91860,160684,1
23168987,91688,3249,1
23168953,91688,2990,1
23168952,91688,2989,1
23168951,91688,2987,1
23168950,91688,2986,1
23168917,91688,2791,1
23168916,91688,2788,1
23168915,91688,2779,1
23168914,91688,2770,1
23168913,91688,2769,1
20842274,58191,3006,1
20842275,58191,3007,1
20842276,58191,3018,1
20842277,58191,3019,1
20842278,58191,3037,1
20842279,58191,3038,1
20842280,58191,3040,1
20842281,58191,3089,1
20842282,58191,3090,1
20842283,58191,3101,1
20842621,58287,433,1
20842622,58287,434,1
20842687,58287,919,1
20842619,58287,429,1
20843221,58287,6593,1
20843222,58287,6615,1
20843223,58287,6619,1
20843224,58287,6625,1
20843225,58287,6687,1
20843226,58287,6695,1
20843899,58291,120813,1
20843979,58291,146986,1
20843980,58291,147410,1
20843981,58291,147936,1
20843982,58291,148632,1
20843860,58291,103602,1
20843861,58291,104211,1
20843862,58291,104339,1
20843863,58291,104875,1
20843864,58291,105540,1
23167362,91666,588,1
23167440,91666,3604,1
23167419,91666,2716,1
23167418,91666,2706,1
23167417,91666,2683,1
23167416,91666,2599,1
23167415,91666,2539,1
23167414,91666,2424,1
23167413,91666,2395,1
23167412,91666,2355,1
20853745,58297,4896,1
20853824,58297,40815,1
20853825,58297,41569,1
20853826,58297,42718,1
20853827,58297,43836,1
20853760,58297,5574,1
20853758,58297,5449,1
20853682,58297,2080,1
20853710,58297,2948,1
20853702,58297,2700,1
20859767,58306,3358,1
20859319,58306,1674,1
20859334,58306,1721,1
20859335,58306,1722,1
20859336,58306,1726,1
20859337,58306,1729,1
20859338,58306,1730,1
20859339,58306,1732,1
20859340,58306,1735,1
20859341,58306,1747,1
25990076,166705,6214,1
25990079,166705,6377,1
25990080,166705,6534,1
25990081,166705,6669,1
25990077,166705,6291,1
25990078,166705,6333,1
25990048,166705,2951,1
25990072,166705,5690,1
25990073,166705,5952,1
25990075,166705,6157,1
20861245,58309,2324,1
20861244,58309,2300,1
20861243,58309,2155,1
20861273,58309,72998,1
20861249,58309,3328,1
20861248,58309,3083,1
20861247,58309,2686,1
20861246,58309,2599,1
20861228,58309,29,1
20861242,58309,2064,1
20936504,59131,5128,1
20936262,59131,2302,1
20936263,59131,2303,1
20936264,59131,2313,1
20936265,59131,2318,1
20936266,59131,2321,1
20936267,59131,2324,1
20936243,59131,2142,1
20936242,59131,2141,1
20936241,59131,2140,1
20941101,59220,6659,1
20941099,59220,6595,1
23115013,91414,54286,1
25994363,167064,1287,1
25994364,167064,1288,1
25994362,167064,1283,1
26128113,172875,74750,1
26128112,172875,74545,1
26128111,172875,73017,1
26128110,172875,72998,1
26128109,172875,72601,1
26128108,172875,72489,1
26128107,172875,72356,1
26128102,172875,71129,1
26128104,172875,71530,1
26128105,172875,71535,1
26128386,172881,153,1
26128388,172881,160,1
26128387,172881,158,1
26128390,172881,165,1
26128431,172881,485,1
26128429,172881,466,1
26128428,172881,457,1
26128430,172881,480,1
26128427,172881,442,1
26128426,172881,434,1
20940646,59220,1831,1
20940847,59220,3176,1
20940848,59220,3178,1
20940850,59220,3210,1
20940807,59220,2888,1
20940851,59220,3247,1
20940852,59220,3252,1
20940853,59220,3253,1
25994577,167064,8848,1
25994578,167064,8865,1
25994571,167064,8507,1
25994579,167064,8910,1
25994580,167064,8917,1
25994581,167064,8949,1
25994562,167064,7181,1
26131456,172909,141816,1
23115016,91414,56171,1
23115014,91414,55052,1
25994717,167296,356,1
25994718,167296,2571,1
26131457,172909,141818,1
26131453,172909,140038,1
26131452,172909,138835,1
26131455,172909,141810,1
26131458,172909,141820,1
25994721,167296,59315,1
25994722,167296,60069,1
25994719,167296,5989,1
25994716,167296,318,1
25994715,167296,1,1
26131439,172909,133716,1
26131441,172909,134095,1
26131440,172909,134041,1
26131464,172909,145994,1
25994731,167296,102125,1
25994732,167296,106782,1
25994733,167296,109487,1
20944616,59295,53125,1
20944617,59295,53468,1
20944618,59295,54259,1
20944619,59295,54272,1
20944620,59295,54286,1
20944621,59295,54881,1
20944622,59295,54995,1
20944623,59295,56251,1
20944624,59295,56367,1
20944615,59295,52245,1
23084307,90945,4027,1
23084306,90945,4022,1
23084305,90945,4019,1
23084304,90945,4017,1
23084303,90945,4015,1
26127021,172825,109487,1
26127020,172825,109374,1
26127019,172825,108981,1
23084308,90945,4029,1
23084309,90945,4034,1
26127022,172825,109633,1
23084285,90945,3972,1
26127014,172825,107410,1
23084293,90945,3996,1
23084292,90945,3994,1
26127013,172825,107408,1
26127012,172825,107159,1
26127011,172825,107141,1
26127010,172825,106920,1
26127015,172825,107412,1
20957649,59336,139130,1
20957692,59336,169904,1
20957679,59336,164179,1
20957680,59336,164909,1
20957681,59336,165529,1
20957682,59336,165549,1
20957683,59336,166528,1
20957684,59336,167706,1
20957686,59336,168250,1
20957700,59336,171763,1
23083009,90943,780,1
23083096,90943,32587,1
23083095,90943,31410,1
23083094,90943,27822,1
23083093,90943,27704,1
23083092,90943,8644,1
23083091,90943,8641,1
23083090,90943,8622,1
23083089,90943,8493,1
23083088,90943,8464,1
23144717,91571,596,1
23144716,91571,595,1
23144715,91571,594,1
23144727,91571,628,1
23144713,91571,592,1
23144712,91571,589,1
23144711,91571,588,1
23144710,91571,587,1
23144709,91571,586,1
23144718,91571,597,1
20876600,58492,223,1
20876599,58492,216,1
20876598,58492,208,1
20876588,58492,21,1
20876597,58492,203,1
20876589,58492,50,1
20876590,58492,62,1
20876591,58492,101,1
20876592,58492,104,1
20876593,58492,141,1
20867960,58351,4121,1
20867961,58351,4124,1
20867962,58351,4128,1
20867963,58351,4132,1
20867964,58351,4133,1
20867965,58351,4148,1
20867958,58351,4085,1
20867959,58351,4104,1
20867797,58351,2997,1
20867869,58351,3527,1
20908511,58964,3793,1
20908657,58964,5420,1
20908658,58964,5444,1
20908659,58964,5445,1
20908660,58964,5449,1
20908661,58964,5459,1
20908662,58964,5463,1
20908663,58964,5464,1
20908664,58964,5476,1
20908666,58964,5502,1
26130121,172887,5093,1
26130125,172887,5152,1
26130122,172887,5094,1
20907841,58879,47423,1
20907793,58879,44191,1
20907794,58879,44195,1
20907812,58879,45501,1
20907813,58879,45517,1
20907814,58879,45635,1
20907835,58879,46974,1
20907837,58879,47044,1
20907838,58879,47099,1
20907839,58879,47122,1
26130170,172887,5903,1
26130124,172887,5134,1
26130092,172887,4679,1
26130091,172887,4643,1
26130098,172887,4821,1
26130097,172887,4814,1
26130094,172887,4728,1
20888171,58783,30994,1
20888181,58783,32620,1
20888180,58783,32600,1
20888165,58783,30812,1
20888166,58783,30822,1
20888167,58783,30848,1
20888168,58783,30850,1
20888169,58783,30890,1
20888170,58783,30898,1
20888285,58783,64839,1
20885857,58627,35957,1
20885858,58627,36509,1
20885859,58627,36519,1
20885860,58627,36525,1
20885861,58627,36527,1
20885862,58627,36529,1
20885863,58627,36533,1
20885864,58627,37380,1
20885865,58627,37384,1
20885866,58627,37386,1
22313608,79536,40583,1
22313551,79536,6942,1
22313550,79536,6934,1
22313549,79536,6890,1
22313548,79536,6874,1
22313547,79536,6793,1
22313546,79536,6615,1
22313545,79536,6593,1
22313544,79536,6550,1
22313543,79536,6539,1
22311829,79501,924,1
22311828,79501,923,1
22311827,79501,919,1
22312486,79501,53022,1
22312488,79501,53161,1
22311814,79501,735,1
22311813,79501,714,1
22311812,79501,608,1
22311811,79501,593,1
22311810,79501,592,1
22316029,79572,1702,1
22316028,79572,1693,1
22316027,79572,1688,1
22316026,79572,1682,1
22316025,79572,1610,1
22316024,79572,1588,1
22316023,79572,1566,1
22316022,79572,1466,1
22316005,79572,1244,1
22316003,79572,1228,1
26039804,168608,5596,1
26039805,168608,5597,1
26039807,168608,5618,1
26039806,168608,5617,1
26039808,168608,5628,1
26039827,168608,5881,1
26039830,168608,5944,1
26039829,168608,5903,1
26039828,168608,5902,1
26039815,168608,5679,1
21891022,72104,4011,1
21894450,72142,108932,1
21894451,72142,109187,1
21894452,72142,109374,1
21894453,72142,109487,1
21894454,72142,109578,1
21894455,72142,109968,1
21894440,72142,106920,1
21894439,72142,106918,1
21894423,72142,104374,1
21894424,72142,104457,1
21891575,72104,172909,1
21891576,72104,173351,1
21891577,72104,173355,1
21891578,72104,173535,1
21891579,72104,173619,1
21891580,72104,173963,1
21891581,72104,174551,1
21891582,72104,175293,1
21891583,72104,175387,1
22316342,79590,349,1
22316341,79590,348,1
22316340,79590,344,1
22316339,79590,339,1
22316338,79590,329,1
22316337,79590,316,1
22316336,79590,303,1
22316316,79590,135,1
22316314,79590,107,1
22316313,79590,104,1
21894824,72165,69844,1
21894825,72165,70521,1
21894826,72165,71160,1
21894827,72165,72407,1
21894828,72165,72737,1
21894823,72165,69805,1
21894822,72165,68554,1
21894821,72165,66240,1
21894806,72165,56152,1
21894831,72165,74282,1
22305114,79333,2542,1
22305113,79333,2502,1
22305112,79333,2495,1
22305115,79333,2571,1
22305116,79333,2700,1
22305117,79333,2712,1
22305125,79333,2966,1
22305100,79333,1466,1
22305099,79333,1446,1
22305098,79333,1407,1
22304931,79299,49272,1
22304930,79299,48877,1
22304929,79299,48774,1
22304928,79299,48394,1
22304927,79299,46976,1
22304926,79299,46972,1
22304925,79299,46970,1
22304924,79299,46578,1
22304923,79299,45732,1
22304938,79299,51662,1
21869720,71810,2391,1
21869799,71810,2662,1
21869800,71810,2671,1
21869801,71810,2676,1
21869802,71810,2681,1
21869803,71810,2683,1
21869804,71810,2691,1
21869805,71810,2692,1
21869806,71810,2694,1
21869807,71810,2698,1
22323754,79684,5092,1
22323761,79684,5449,1
22323755,79684,5110,1
22323762,79684,5480,1
22323758,79684,5283,1
22323763,79684,5481,1
22323764,79684,5529,1
22323769,79684,6271,1
22323757,79684,5220,1
22323753,79684,5048,1
22323564,79677,4732,1
22323563,79677,4326,1
22323562,79677,4310,1
22323561,79677,4262,1
22323560,79677,4226,1
22323568,79677,4995,1
22323579,79677,6213,1
22323578,79677,6058,1
22323577,79677,5956,1
22323565,79677,4816,1
21898923,72178,133712,1
21898992,72178,167772,1
21898993,72178,167854,1
21898994,72178,169912,1
21898995,72178,170837,1
21898996,72178,170993,1
21898997,72178,171751,1
21898998,72178,171811,1
21898999,72178,172321,1
21899000,72178,173253,1
23114502,91386,93326,1
23114529,91386,102747,1
23114528,91386,102686,1
23114527,91386,102481,1
23114526,91386,102378,1
23114525,91386,101283,1
23114524,91386,100507,1
23114523,91386,100390,1
23114522,91386,99853,1
23114521,91386,99130,1
23114805,91414,1265,1
23114810,91414,1287,1
23114809,91414,1284,1
23114808,91414,1282,1
23114807,91414,1270,1
23114806,91414,1269,1
23114804,91414,1263,1
23114145,91355,153386,1
23114171,91355,172321,1
23114170,91355,171811,1
23114169,91355,171751,1
23114168,91355,170993,1
23114167,91355,170837,1
23114166,91355,169912,1
23114165,91355,167854,1
23114164,91355,167772,1
23114163,91355,167380,1
20918437,59016,21,1
20931110,59118,10,1
20931123,59118,377,1
20931124,59118,480,1
20931125,59118,539,1
20931126,59118,553,1
20931127,59118,586,1
20931128,59118,589,1
20931112,59118,104,1
20931111,59118,47,1
20931122,59118,364,1
23112367,91337,1,1
23112387,91337,551,1
23112386,91337,455,1
23112385,91337,367,1
23112384,91337,364,1
23112383,91337,345,1
23112382,91337,344,1
23112381,91337,296,1
23112380,91337,262,1
23112379,91337,260,1
20918422,59016,1,1
20918431,59016,15,1
20918432,59016,16,1
20918433,59016,17,1
20918434,59016,18,1
20918435,59016,19,1
20918436,59016,20,1
20918429,59016,11,1
20918430,59016,12,1
23107338,91273,98908,1
23107465,91273,110655,1
23107522,91273,115680,1
23107521,91273,115617,1
23107520,91273,115231,1
23107519,91273,115216,1
23107518,91273,115210,1
23107517,91273,115170,1
23107516,91273,115151,1
23107515,91273,115149,1
20921467,59018,72998,1
20921466,59018,72378,1
20921450,59018,64983,1
20921451,59018,64997,1
20921452,59018,65216,1
20921453,59018,65682,1
20921454,59018,65982,1
20921455,59018,67534,1
20921456,59018,68205,1
20921457,59018,68237,1
23104563,91233,111759,1
23103426,91233,293,1
23103425,91233,260,1
23103414,91233,50,1
23103420,91233,153,1
23103424,91233,231,1
23103423,91233,215,1
23103422,91233,194,1
23103421,91233,159,1
23103413,91233,47,1
20926544,59026,91535,1
20926410,59026,34405,1
20926411,59026,34437,1
20926412,59026,35836,1
20926413,59026,36519,1
20926414,59026,36529,1
20926423,59026,40819,1
20926436,59026,46972,1
20926437,59026,46976,1
20926438,59026,47099,1
23105653,91266,26903,1
23105828,91266,91529,1
23105889,91266,118997,1
23105853,91266,98809,1
23105862,91266,103335,1
23105871,91266,107406,1
23105870,91266,106918,1
23105869,91266,106916,1
23105868,91266,106696,1
23105867,91266,106642,1
23105401,91261,166183,1
23105396,91261,163134,1
23105423,91261,175293,1
23105430,91261,179133,1
23105429,91261,178613,1
23105428,91261,175435,1
23105427,91261,175431,1
23105426,91261,175401,1
23105425,91261,175397,1
23105424,91261,175387,1
26124914,172637,1244,1
26124913,172637,1243,1
26124900,172637,1208,1
26124915,172637,1247,1
26124916,172637,1258,1
26124917,172637,1259,1
26124908,172637,1227,1
26124911,172637,1234,1
26124912,172637,1235,1
26124918,172637,1260,1
20976582,59549,141,1
20976583,59549,150,1
20976600,59549,595,1
20976602,59549,802,1
20976603,59549,858,1
20976604,59549,904,1
20976605,59549,919,1
20976606,59549,924,1
20976607,59549,1028,1
20976608,59549,1035,1
20973331,59440,31685,1
23074562,90863,1028,1
20973314,59440,26778,1
23074589,90863,1220,1
20973307,59440,8972,1
23074588,90863,1215,1
23074587,90863,1214,1
20973308,59440,8981,1
20973309,59440,8983,1
23074586,90863,1210,1
20973310,59440,8984,1
20973311,59440,8985,1
20973312,59440,26614,1
20973313,59440,26712,1
23074585,90863,1203,1
20973315,59440,26871,1
23074563,90863,1029,1
23074584,90863,1201,1
23074583,90863,1200,1
23074582,90863,1199,1
23074013,90809,837,1
23074012,90809,783,1
23074011,90809,709,1
23074021,90809,1033,1
23074022,90809,1073,1
23074032,90809,1225,1
23074031,90809,1198,1
23074030,90809,1197,1
23074029,90809,1196,1
23074028,90809,1148,1
23073944,90769,142456,1
23073943,90769,140816,1
23073981,90769,189381,1
23073980,90769,188833,1
23073945,90769,143355,1
23073946,90769,143525,1
23073960,90769,159976,1
23073958,90769,158842,1
23073957,90769,158238,1
23073961,90769,160563,1
26118658,172461,6975,1
26118657,172461,6874,1
26118662,172461,7327,1
26118661,172461,7247,1
26118668,172461,8157,1
23023822,90357,1653,1
23023846,90357,2321,1
23023845,90357,2294,1
23023833,90357,1968,1
23023844,90357,2291,1
23023843,90357,2167,1
23023842,90357,2161,1
23023841,90357,2105,1
23023840,90357,2087,1
23023839,90357,2081,1
25998563,167570,5466,1
23023648,90353,68157,1
23023649,90353,69122,1
25998564,167570,5471,1
25998565,167570,5477,1
25998566,167570,5478,1
26118696,172461,44022,1
26118697,172461,44555,1
26118699,172461,45517,1
26118689,172461,32875,1
25998579,167570,5524,1
26118686,172461,32031,1
25998578,167570,5521,1
23023686,90353,91128,1
23023659,90353,81562,1
23023665,90353,85342,1
23023664,90353,84392,1
23023685,90353,90888,1
25998571,167570,5485,1
23023690,90353,92422,1
23023689,90353,92048,1
23023688,90353,91974,1
25998558,167570,5459,1
25998562,167570,5464,1
25998559,167570,5460,1
23049143,90528,1060,1
23065696,90719,2268,1
23065695,90719,2264,1
23065694,90719,2253,1
23065693,90719,2249,1
23065692,90719,2247,1
23065691,90719,2243,1
23065690,90719,2231,1
23065701,90719,2302,1
23065702,90719,2335,1
23065703,90719,2349,1
23069019,90738,151777,1
23068949,90738,136598,1
23068967,90738,139415,1
23068966,90738,139385,1
23068965,90738,139052,1
23068964,90738,138546,1
23068963,90738,138210,1
23068962,90738,138208,1
23068961,90738,138036,1
23068960,90738,137857,1
26119047,172497,1495,1
23027708,90384,20,1
23027707,90384,16,1
23027706,90384,9,1
26119038,172497,1377,1
26119037,172497,1370,1
26119036,172497,1367,1
26119035,172497,1359,1
23027795,90384,4993,1
23027709,90384,23,1
26119039,172497,1380,1
26119034,172497,1356,1
26119033,172497,1350,1
26119032,172497,1348,1
26119031,172497,1347,1
23027710,90384,25,1
23027711,90384,31,1
23027712,90384,32,1
23027766,90384,1779,1
23027773,90384,2054,1
21047375,60141,51540,1
21047342,60141,48783,1
21047343,60141,48982,1
21047344,60141,49130,1
21047345,60141,49132,1
21047346,60141,49272,1
21047347,60141,49274,1
21047348,60141,49278,1
21047349,60141,49280,1
21047350,60141,49286,1
23015792,90243,72395,1
23015791,90243,72226,1
23015790,90243,72011,1
23015772,90243,69227,1
23015759,90243,67734,1
23015758,90243,67255,1
23015757,90243,67193,1
23015795,90243,73017,1
23015773,90243,69481,1
23015776,90243,70286,1
23049141,90528,1036,1
26122819,172585,95175,1
26122820,172585,95311,1
26122994,172585,175435,1
26122995,172585,178613,1
26122991,172585,175397,1
26122990,172585,175387,1
26122989,172585,175293,1
26122992,172585,175401,1
26122988,172585,174551,1
26122987,172585,173963,1
23049875,90528,118696,1
21006449,59947,70728,1
23049874,90528,117849,1
23049873,90528,117545,1
23049872,90528,117533,1
21006440,59947,69122,1
21006438,59947,68952,1
21006432,59947,68237,1
23049888,90528,127204,1
23049908,90528,140737,1
23049907,90528,140162,1
21006433,59947,68319,1
21006434,59947,68358,1
21006435,59947,68552,1
21006436,59947,68650,1
21006437,59947,68945,1
21006448,59947,70703,1
23051697,90576,11,1
20998908,59810,918,1
20998909,59810,919,1
20998910,59810,920,1
20998911,59810,926,1
20998920,59810,1059,1
20998913,59810,955,1
20998914,59810,1022,1
20998915,59810,1027,1
20998916,59810,1028,1
20998917,59810,1029,1
20999329,59814,69134,1
20999324,59814,55820,1
20999325,59814,57669,1
20999326,59814,64614,1
20999327,59814,68157,1
20999328,59814,68237,1
20999330,59814,70708,1
20999331,59814,76251,1
20999332,59814,77266,1
20999333,59814,79132,1
23051985,90576,1792,1
23051984,90576,1784,1
23051996,90576,1884,1
23051998,90576,1888,1
23052009,90576,1968,1
23052008,90576,1967,1
23052007,90576,1961,1
23052006,90576,1954,1
23052005,90576,1923,1
21004340,59915,161634,1
21004332,59915,158956,1
21004333,59915,159093,1
21004334,59915,160080,1
21004335,59915,160341,1
21004336,59915,160527,1
21004337,59915,160571,1
21004338,59915,160836,1
21004339,59915,161582,1
21004341,59915,162350,1
21007832,60030,6934,1
21007934,60030,103688,1
21007933,60030,103249,1
21007932,60030,103075,1
21007910,60030,86190,1
21007911,60030,87232,1
21007912,60030,89470,1
21007913,60030,90405,1
21007914,60030,90469,1
21007915,60030,91500,1
21007648,59985,70286,1
21007649,59985,70301,1
21007650,59985,70334,1
21007647,59985,70183,1
21007646,59985,69844,1
21007645,59985,69784,1
21007593,59985,61352,1
21007611,59985,64839,1
21007612,59985,64957,1
21007613,59985,64969,1
21007756,59995,37729,1
21007757,59995,39183,1
21007758,59995,44943,1
21007759,59995,46723,1
21007760,59995,58559,1
21007761,59995,60040,1
21007762,59995,61323,1
21007763,59995,62374,1
21007764,59995,62644,1
21007765,59995,63062,1
26126053,172793,33162,1
26126052,172793,33124,1
26126051,172793,32898,1
26126050,172793,32892,1
26126049,172793,32657,1
26126048,172793,32587,1
26126047,172793,32460,1
26126046,172793,31696,1
26126045,172793,31685,1
26126044,172793,31658,1
26125702,172705,193587,1
26125701,172705,193585,1
26125700,172705,193583,1
26125571,172705,3793,1
26125570,172705,2579,1
26125573,172705,4896,1
26125659,172705,163645,1
26125658,172705,163134,1
26125657,172705,162982,1
26125575,172705,5810,1
20895497,58826,1676,1
20895484,58826,1283,1
20895520,58826,2288,1
20895485,58826,1291,1
20895486,58826,1300,1
20895487,58826,1343,1
20895488,58826,1358,1
20895489,58826,1394,1
20895479,58826,1270,1
20895478,58826,1265,1
23035646,90428,8832,1
23035645,90428,8827,1
23035644,90428,8809,1
23035643,90428,8807,1
23035642,90428,8799,1
23035641,90428,8798,1
20900340,58842,33794,1
20900212,58842,1258,1
20900213,58842,1259,1
20900214,58842,1265,1
20900317,58842,7153,1
20900318,58842,7156,1
20900319,58842,7256,1
20900320,58842,7347,1
20900321,58842,7361,1
20900322,58842,7458,1
23035647,90428,8860,1
23035648,90428,8861,1
26121040,172577,5373,1
26121044,172577,5459,1
26121043,172577,5445,1
26121042,172577,5418,1
26121041,172577,5378,1
26121037,172577,5291,1
26121039,172577,5349,1
26121038,172577,5313,1
26121036,172577,5219,1
26121033,172577,5152,1
23034370,90428,1249,1
23036330,90428,135787,1
20911096,58975,97285,1
20911094,58975,96861,1
20910684,58975,40412,1
20910685,58975,40723,1
20910686,58975,40732,1
20910687,58975,40815,1
20910688,58975,41569,1
20910689,58975,41712,1
20910690,58975,41997,1
20911095,58975,97188,1
23117218,91483,1208,1
23117217,91483,1206,1
23117216,91483,1201,1
23117215,91483,1198,1
23117214,91483,1129,1
23117213,91483,1101,1
23117414,91483,102686,1
23117416,91483,103235,1
23117219,91483,1213,1
23117220,91483,1220,1
23016343,90245,2985,1
23016352,90245,3114,1
23016351,90245,3081,1
23016350,90245,3054,1
23016349,90245,3052,1
23016348,90245,3038,1
23016347,90245,3007,1
23016346,90245,3006,1
23016345,90245,3000,1
23016344,90245,2997,1
26121903,172583,32898,1
26121906,172583,33493,1
26121907,172583,33615,1
26121904,172583,33124,1
26121902,172583,32892,1
26121905,172583,33162,1
26121879,172583,26587,1
26121878,172583,26578,1
26121912,172583,34150,1
26121911,172583,34072,1
21017470,60046,1584,1
21017471,60046,1587,1
21017472,60046,1590,1
21017473,60046,1608,1
21017455,60046,1266,1
21017454,60046,1256,1
21017453,60046,1253,1
21017431,60046,1171,1
21017432,60046,1196,1
21017433,60046,1197,1
23048867,90524,899,1
23048873,90524,1028,1
23048872,90524,1017,1
23048871,90524,919,1
23048869,90524,914,1
23048860,90524,48,1
23048868,90524,912,1
23048875,90524,1033,1
23048866,90524,783,1
23048865,90524,616,1
26118097,172321,3097,1
26118095,172321,3061,1
26118098,172321,3114,1
26118099,172321,3157,1
26118096,172321,3088,1
26118105,172321,3481,1
26118124,172321,4306,1
26118123,172321,4300,1
26118122,172321,4246,1
26118119,172321,4014,1
26117947,172253,136449,1
26117946,172253,136297,1
26117945,172253,136012,1
26117944,172253,135787,1
26117943,172253,135569,1
26117956,172253,139859,1
26117957,172253,140852,1
26117952,172253,138702,1
26117955,172253,139855,1
26117960,172253,143245,1
25999854,167634,36401,1
25999853,167634,35836,1
21082863,60674,64997,1
21082864,60674,65216,1
21082865,60674,65682,1
21082839,60674,61323,1
21082838,60674,61248,1
21082837,60674,61236,1
21082836,60674,61210,1
21082811,60674,57528,1
21082812,60674,57640,1
21082813,60674,57669,1
21080987,60538,3754,1
25999855,167634,37384,1
25999856,167634,37729,1
21080487,60538,485,1
21080520,60538,653,1
21080511,60538,594,1
21080522,60538,671,1
21080512,60538,595,1
21080513,60538,596,1
21080514,60538,608,1
21080515,60538,609,1
21080516,60538,616,1
21082263,60647,61011,1
21082036,60647,5955,1
21082037,60647,5956,1
21082038,60647,5989,1
21082024,60647,5464,1
21082023,60647,5446,1
21082014,60647,5055,1
21082015,60647,5152,1
21082016,60647,5267,1
21082017,60647,5292,1
25999858,167634,39715,1
22991957,89837,741,1
22992132,89837,3745,1
22992131,89837,3744,1
22992130,89837,3740,1
22992057,89837,2391,1
22992056,89837,2355,1
22991975,89837,1054,1
22991983,89837,1129,1
22991982,89837,1128,1
22991981,89837,1127,1
25999857,167634,39446,1
26111377,172229,2410,1
26111379,172229,2412,1
26111378,172229,2411,1
26111382,172229,2420,1
26111383,172229,2421,1
26111384,172229,2422,1
26111380,172229,2413,1
26110969,172229,1093,1
26110979,172229,1126,1
26110978,172229,1120,1
26005657,167772,102747,1
26005655,167772,102481,1
26005656,167772,102686,1
26005676,167772,110130,1
26005688,167772,117590,1
26005669,167772,108078,1
26005670,167772,108156,1
26005671,167772,108932,1
26005672,167772,108949,1
26005673,167772,109241,1
22889348,88179,74545,1
22889347,88179,73344,1
22889346,88179,72998,1
22889345,88179,71579,1
22889349,88179,78039,1
22889362,88179,86781,1
22889370,88179,88744,1
22889369,88179,88405,1
22889359,88179,84392,1
22889368,88179,88272,1
22972142,89586,8873,1
26000535,167706,785,1
22972141,89586,8798,1
26000536,167706,786,1
22972140,89586,8784,1
22972074,89586,5541,1
26000581,167706,996,1
22972073,89586,5502,1
26000637,167706,1200,1
26000629,167706,1183,1
26000630,167706,1185,1
26000631,167706,1186,1
26000632,167706,1189,1
22972011,89586,3825,1
26000633,167706,1196,1
22972010,89586,3793,1
26000634,167706,1197,1
22972006,89586,3751,1
22972143,89586,8874,1
22972126,89586,7458,1
22972432,89678,1265,1
22972431,89678,1243,1
22972430,89678,1225,1
22972429,89678,1198,1
22972428,89678,1197,1
22972427,89678,1196,1
22972426,89678,1148,1
22972443,89678,1704,1
22972444,89678,1713,1
22972445,89678,1732,1
21089952,60737,59784,1
26000161,167634,155509,1
21089953,60737,60289,1
21089954,60737,61024,1
21089955,60737,61323,1
21089956,60737,62008,1
21089957,60737,62155,1
21089958,60737,64032,1
26000159,167634,151739,1
21089947,60737,56587,1
